year,month,day,hour,count
2012,6,9,0,1
2012,6,10,0,1
2012,6,13,20,1
2012,7,22,18,1
2012,7,22,19,1
2012,7,29,20,1
2012,7,30,12,1
2012,7,30,13,1
2012,7,30,15,1
2012,8,17,23,1
2012,8,20,14,2
2012,8,20,17,1
2012,9,15,21,1
2012,9,16,10,1
2012,10,26,19,1
2012,10,26,23,1
2012,11,11,19,2
2012,11,17,12,1
2012,11,17,21,1
2012,11,17,22,1
2012,11,24,19,2
2012,11,26,13,1
2012,11,26,16,1
2012,12,8,15,1
2012,12,8,21,1
2012,12,9,19,1
2012,12,14,20,1
2012,12,15,13,1
2012,12,16,2,1
2012,12,16,20,1
2012,12,21,20,1
2012,12,23,22,1
2012,12,30,18,1
2013,1,1,3,1
2013,1,4,11,1
2013,1,4,21,1
2013,1,5,0,1
2013,1,5,13,1
2013,1,6,16,1
2013,1,12,14,1
2013,1,18,20,1
2013,1,25,17,1
2013,1,25,18,2
2013,1,27,16,2
2013,2,3,18,1
2013,2,16,16,1
2013,2,16,17,1
2013,2,16,19,1
2013,3,5,21,1
2013,3,7,22,1
2013,3,8,12,2
2013,3,15,18,1
2013,3,16,22,1
2013,3,17,17,1
2013,3,22,12,1
2013,3,29,19,1
2013,3,29,22,1
2013,3,30,0,1
2013,3,30,16,1
2013,3,30,20,1
2013,4,12,15,2
2013,4,13,0,1
2013,4,16,18,1
2013,4,23,19,1
2013,5,11,21,1
2013,5,17,11,1
2013,6,1,0,1
2013,6,1,20,1
