year,month,day,hour,count
2012,5,13,11,2
2012,5,13,12,1
2012,5,17,18,1
2012,5,17,21,1
2012,5,24,17,1
2012,6,18,14,1
2012,7,7,14,3
2012,7,7,16,1
2012,7,7,19,1
2012,7,28,15,2
2012,7,28,16,2
2012,7,28,17,1
2012,7,28,18,1
2012,7,28,19,1
2012,8,13,13,1
2012,8,18,17,2
2012,8,18,19,2
2012,10,8,17,3
2012,10,24,18,1
2012,10,26,16,4
2012,10,26,19,1
2012,10,27,15,1
2012,10,27,17,1
2012,10,31,18,1
2012,11,7,16,2
2012,11,7,18,1
2012,11,21,18,1
2012,11,25,16,1
2012,11,25,19,1
2012,12,11,13,1
2012,12,13,13,1
2012,12,14,20,1
2012,12,15,15,1
2012,12,16,14,1
2012,12,16,15,1
2012,12,16,16,2
2012,12,16,17,1
2012,12,16,18,2
2012,12,17,13,1
2012,12,17,14,1
2012,12,18,14,1
2012,12,18,17,1
2012,12,22,9,1
2012,12,23,12,1
2012,12,23,22,1
2012,12,31,14,1
2012,12,31,20,2
2013,1,2,10,1
2013,1,9,16,2
2013,1,9,17,1
2013,1,10,16,1
2013,1,12,16,1
2013,1,12,18,1
2013,1,12,20,1
2013,1,15,17,1
2013,2,2,13,2
2013,2,2,15,2
2013,2,2,19,1
2013,2,3,15,2
2013,2,3,17,1
2013,2,11,17,3
2013,2,26,15,1
2013,2,26,16,1
2013,3,6,12,1
2013,3,6,17,1
2013,3,7,7,1
2013,3,7,15,1
2013,3,8,7,1
2013,3,11,16,1
2013,3,11,17,2
2013,3,11,20,1
2013,3,11,22,1
2013,3,12,19,1
2013,3,13,16,2
2013,3,15,18,1
2013,3,15,20,1
2013,3,16,16,2
2013,3,16,17,3
2013,3,16,20,2
2013,3,17,17,1
2013,3,17,18,1
2013,3,18,9,1
2013,3,18,13,1
2013,3,19,16,1
2013,3,19,17,1
2013,3,20,16,1
2013,3,20,20,1
2013,3,20,21,1
2013,3,21,13,1
2013,3,21,15,1
2013,3,21,21,2
2013,3,22,22,1
2013,3,24,9,1
2013,3,24,19,1
2013,3,28,17,1
2013,3,30,15,1
2013,3,30,20,1
2013,3,31,9,1
2013,4,1,22,3
2013,4,3,20,1
2013,4,4,11,1
2013,4,5,16,1
2013,4,5,18,2
2013,4,8,14,1
2013,4,8,15,1
2013,4,8,21,1
2013,4,9,10,1
2013,4,9,20,2
2013,4,9,21,1
2013,4,11,17,2
2013,4,11,18,1
2013,4,17,17,3
2013,4,17,18,1
2013,4,17,19,3
2013,4,20,12,2
2013,4,20,13,1
2013,4,20,18,2
2013,4,20,19,2
2013,4,23,18,2
2013,4,23,19,1
2013,4,24,17,2
2013,4,26,18,2
2013,5,1,18,1
2013,5,1,19,2
2013,5,15,16,3
2013,5,15,19,1
2013,5,18,21,1
2013,6,7,20,1
2013,7,1,20,1
2013,7,1,21,1
2013,7,3,21,1
2013,7,19,19,1
2013,7,20,18,1
2013,8,2,19,1
2013,8,8,20,1
2013,8,23,17,1
2013,8,23,19,1
2013,8,24,17,2
2013,8,29,16,1
2013,8,30,19,1
2013,8,31,12,1
2013,9,1,17,1
2013,9,3,16,1
2013,9,3,21,3
2013,9,4,12,3
2013,9,4,16,1
2013,9,4,21,1
2013,9,5,17,2
2013,9,5,21,1
2013,9,15,16,1
2013,9,15,17,1
2013,9,16,17,1
2013,9,16,21,1
