year,month,day,hour,count
2012,4,4,18,2
2012,4,8,17,1
2012,4,13,18,2
2012,4,15,17,1
2012,4,21,18,1
2012,4,22,17,1
2012,4,26,18,1
2012,4,28,18,1
2012,4,29,16,1
2012,5,5,17,1
2012,5,13,15,1
2012,5,14,17,1
2012,5,19,17,1
2012,5,25,17,1
2012,5,26,17,1
2012,5,27,16,1
2012,6,6,17,1
2012,6,17,17,2
2012,7,2,17,1
2012,7,7,18,1
2012,7,8,15,1
2012,7,14,17,1
2012,7,15,17,1
2012,7,16,16,1
2012,7,29,15,1
2012,7,29,16,1
2012,8,5,15,1
2012,8,11,14,1
2012,8,12,16,1
2012,8,18,16,1
2012,8,20,15,1
2012,9,15,16,1
2012,10,12,17,1
2012,10,13,17,1
2012,10,26,11,1
2012,10,28,11,1
2012,10,29,15,1
2012,10,31,16,1
2012,11,11,17,1
2012,11,18,18,1
2012,11,20,16,1
2012,11,26,17,1
2012,12,1,17,1
2012,12,9,17,1
2012,12,10,17,1
2012,12,22,18,1
2013,1,1,17,1
2013,1,6,18,1
2013,1,11,19,1
2013,1,13,17,1
2013,1,26,18,1
2013,1,27,17,1
2013,2,1,18,1
2013,2,8,18,1
2013,2,12,17,1
2013,2,17,18,1
2013,2,22,18,1
2013,3,8,14,1
2013,3,12,15,1
2013,3,17,11,1
2013,3,24,11,1
2013,4,6,13,1
2013,4,19,15,1
2013,5,8,10,1
2013,5,10,13,1
2013,5,11,11,1
2013,6,7,11,1
2013,7,13,18,1
2013,8,10,17,1
2013,8,17,17,1
2013,8,24,18,1
2013,8,25,18,1
2013,9,1,18,1
