year,month,day,hour,count
2012,4,4,21,1
2012,4,7,20,1
2012,4,13,17,1
2012,4,13,20,1
2012,4,14,0,1
2012,4,14,11,1
2012,4,20,22,1
2012,4,26,12,1
2012,4,27,22,1
2012,4,29,1,1
2012,5,2,10,1
2012,5,4,21,1
2012,5,4,22,1
2012,5,5,22,1
2012,5,11,21,1
2012,5,12,14,1
2012,5,12,23,1
2012,5,13,19,1
2012,5,13,21,2
2012,5,15,14,2
2012,5,15,21,1
2012,5,16,12,1
2012,5,16,17,1
2012,5,16,18,1
2012,5,17,7,1
2012,5,18,20,1
2012,5,19,15,1
2012,5,19,21,1
2012,5,19,22,1
2012,5,22,9,1
2012,5,24,8,1
2012,5,30,0,1
2012,5,30,12,1
2012,6,8,21,1
2012,6,9,20,1
2012,6,13,17,1
2012,6,15,21,1
2012,6,18,19,1
2012,6,19,1,1
2012,6,27,10,1
2012,6,27,15,1
2012,6,27,20,1
2012,7,2,21,1
2012,7,4,13,1
2012,7,5,8,1
2012,7,5,14,1
2012,7,6,11,1
2012,7,6,15,1
2012,7,6,17,1
2012,7,7,16,1
2012,7,9,10,1
2012,7,11,10,1
2012,7,12,8,1
2012,7,12,14,1
2012,7,13,19,1
2012,7,15,22,1
2012,7,16,0,1
2012,7,16,9,1
2012,7,17,8,1
2012,7,17,20,1
2012,7,19,8,1
2012,7,28,16,1
2012,8,6,10,1
2012,8,10,0,1
2012,8,10,1,1
2012,8,11,16,1
2012,8,14,8,1
2012,8,14,14,1
2012,8,16,22,1
2012,8,20,17,1
2012,9,5,22,1
2012,9,7,0,1
2012,9,13,19,1
2012,10,4,2,1
2012,10,16,17,1
2012,10,22,19,1
2012,10,24,13,1
2012,10,25,12,1
2012,10,25,20,1
2012,10,25,23,1
2012,10,26,20,1
2012,10,27,1,1
2012,10,29,8,1
2012,11,6,8,1
2012,11,7,9,1
2012,11,7,14,1
2012,11,10,1,1
2012,11,12,8,1
2012,11,16,10,1
2012,11,20,18,1
2012,11,21,0,1
2012,11,21,9,1
2012,11,21,23,1
2012,11,22,18,1
2012,11,27,8,1
2012,12,9,3,1
2012,12,31,21,1
2013,1,1,2,1
2013,1,5,16,1
