year,month,day,hour,count
2012,4,8,16,1
2012,4,28,15,1
2012,4,29,17,1
2012,5,4,18,1
2012,5,5,13,1
2012,5,9,17,1
2012,5,9,21,1
2012,5,11,20,1
2012,5,13,13,1
2012,5,13,20,1
2012,5,15,13,1
2012,5,26,15,1
2012,5,29,19,1
2012,6,3,18,1
2012,6,7,19,1
2012,6,10,3,1
2012,8,20,16,1
2012,9,13,18,1
2012,10,12,18,1
2012,10,12,20,1
2012,11,16,18,1
2012,11,20,14,1
2012,11,25,16,1
2012,12,7,21,1
2012,12,14,18,1
2012,12,15,16,1
2012,12,17,20,1
2012,12,18,16,1
2012,12,29,22,1
2012,12,30,16,1
2012,12,31,20,1
2013,1,5,21,1
2013,1,9,19,1
2013,1,18,12,1
2013,1,18,20,1
2013,1,24,18,1
2013,1,25,19,1
2013,1,25,20,1
2013,1,26,18,1
2013,1,31,21,1
2013,2,1,20,1
2013,2,3,20,1
2013,2,11,19,1
2013,2,14,20,1
2013,2,17,10,1
2013,3,1,18,1
2013,3,6,18,1
2013,3,8,22,1
2013,3,10,13,1
2013,3,16,18,1
2013,3,22,20,1
2013,3,22,22,1
2013,3,24,20,1
2013,4,5,21,1
2013,4,6,19,1
2013,4,12,18,1
2013,4,19,19,1
2013,5,1,15,1
2013,5,23,20,1
2013,6,7,21,1
2013,6,9,14,1
2013,7,5,19,1
2013,7,19,22,1
2013,7,25,21,1
2013,8,18,23,1
2013,8,22,20,1
