year,month,day,hour,count
2012,4,4,2,1
2012,4,5,17,1
2012,4,6,22,1
2012,4,7,0,1
2012,4,8,3,1
2012,4,8,16,1
2012,4,8,19,1
2012,4,8,20,1
2012,4,9,20,1
2012,4,9,21,1
2012,4,10,9,1
2012,4,10,10,1
2012,4,10,19,1
2012,4,11,0,1
2012,4,11,21,1
2012,4,12,7,1
2012,4,12,17,1
2012,4,12,19,1
2012,4,13,10,2
2012,4,13,17,1
2012,4,13,20,1
2012,4,15,20,1
2012,4,16,1,1
2012,4,16,21,1
2012,4,17,21,2
2012,4,18,23,1
2012,4,20,22,2
2012,4,21,13,1
2012,4,22,2,1
2012,4,22,20,1
2012,4,23,19,1
2012,4,25,8,2
2012,4,25,20,1
2012,4,26,0,1
2012,4,26,10,1
2012,4,26,11,1
2012,4,26,22,1
2012,4,28,6,1
2012,4,29,21,1
2012,5,2,16,2
2012,5,2,18,2
2012,5,4,13,2
2012,5,4,21,1
2012,5,5,14,1
2012,5,6,1,1
2012,5,6,5,1
2012,5,7,16,1
2012,5,9,22,2
2012,5,9,23,1
2012,5,10,2,1
2012,5,11,1,1
2012,5,11,17,1
2012,5,12,11,1
2012,5,12,15,3
2012,5,13,1,2
2012,5,14,20,1
2012,5,15,14,1
2012,5,16,22,1
2012,5,19,20,1
2012,5,20,1,1
2012,5,21,22,1
2012,5,25,17,1
2012,5,30,14,1
2012,6,4,12,1
2012,6,14,16,1
2012,6,25,17,1
2012,6,27,12,1
2012,6,27,18,2
2012,7,3,17,3
2012,7,4,10,1
2012,7,13,23,1
2012,7,16,9,1
2012,7,29,16,1
2012,8,6,10,2
2012,8,9,21,1
2012,8,13,13,1
2012,9,6,3,1
2012,9,14,19,2
2012,10,23,19,1
2012,10,25,13,2
2012,10,27,20,2
2012,10,28,16,1
2012,10,28,17,1
2012,10,29,20,2
2012,11,1,14,2
2012,11,6,10,1
2012,11,7,20,1
2012,11,7,23,2
2012,11,8,0,1
2012,11,11,4,1
2012,11,17,1,2
2012,11,21,14,2
2012,11,23,11,1
2012,11,25,8,2
2012,11,26,9,1
2012,11,27,19,1
2012,11,29,8,1
2012,12,2,4,1
2012,12,3,9,1
2012,12,3,12,1
2012,12,4,13,2
2012,12,7,19,1
2012,12,10,8,1
2012,12,12,14,2
2012,12,16,8,1
2012,12,16,21,1
2012,12,17,14,2
2012,12,23,15,1
2012,12,28,10,2
2012,12,30,8,1
2013,1,3,9,2
2013,1,6,9,1
2013,1,10,13,1
2013,1,18,23,1
2013,1,24,18,1
2013,2,1,10,1
2013,2,2,16,2
2013,2,2,17,1
2013,2,13,22,1
2013,2,17,9,1
2013,2,19,9,1
2013,3,16,19,1
2013,3,29,19,1
2013,4,3,22,1
2013,4,5,20,1
2013,4,7,8,1
2013,4,15,21,1
2013,4,20,13,1
2013,4,21,20,1
2013,4,25,0,1
2013,5,3,12,1
2013,5,4,20,1
2013,5,9,18,1
2013,5,11,8,2
2013,5,12,0,1
2013,5,15,23,1
2013,5,17,15,1
2013,5,23,1,1
2013,5,24,16,1
2013,6,5,17,1
2013,6,14,23,1
2013,7,8,19,1
2013,7,10,23,1
2013,7,21,0,1
2013,7,24,18,1
2013,7,26,21,1
2013,7,27,0,1
2013,7,30,17,1
2013,7,30,19,1
2013,8,1,0,1
2013,8,6,19,1
2013,8,29,0,1
2013,8,29,19,1
2013,8,30,16,1
2013,8,31,23,1
2013,9,1,19,2
