year,month,day,hour,count
2012,7,3,6,2
2012,7,3,15,2
2012,7,3,17,3
2012,7,4,15,1
2012,7,5,18,1
2012,7,6,6,2
2012,7,8,19,1
2012,7,12,6,1
2012,7,16,6,1
2012,7,28,18,1
2012,8,6,15,1
2012,8,11,19,1
2012,8,11,20,1
2012,8,20,7,1
2012,9,10,6,1
2012,10,13,15,1
2012,10,13,16,1
2012,10,17,17,1
2012,10,19,20,2
2012,10,22,17,1
2012,10,23,7,2
2012,10,24,10,2
2012,10,24,14,5
2012,10,24,15,2
2012,10,25,11,1
2012,10,28,18,2
2012,11,11,18,1
2012,11,13,12,2
2012,12,7,16,3
2012,12,8,14,1
2012,12,10,12,1
2012,12,14,20,2
2012,12,16,15,2
2013,1,2,6,1
2013,1,7,6,1
2013,1,8,14,1
2013,1,9,6,1
2013,1,11,6,1
2013,1,15,6,1
2013,1,17,7,1
2013,1,25,17,1
2013,1,27,10,2
2013,1,28,14,2
2013,1,29,6,2
2013,1,30,7,2
2013,2,1,6,2
2013,2,5,7,2
2013,2,13,6,1
2013,2,14,6,2
2013,3,6,14,1
2013,3,21,9,1
2013,3,27,7,1
2013,3,29,19,1
2013,4,4,6,1
2013,4,20,8,1
2013,5,9,6,1
2013,5,12,18,1
2013,5,13,6,1
2013,5,17,6,1
2013,8,2,6,1
