year,month,day,hour,count
2012,4,4,17,2
2012,4,4,19,1
2012,4,5,18,1
2012,4,6,21,1
2012,4,8,19,1
2012,4,12,9,3
2012,4,12,11,1
2012,4,12,13,1
2012,4,12,18,1
2012,4,12,19,1
2012,4,13,15,2
2012,4,13,16,1
2012,4,13,18,1
2012,4,13,21,1
2012,4,14,22,2
2012,4,15,19,1
2012,4,15,20,1
2012,4,15,21,2
2012,4,15,22,1
2012,4,15,23,2
2012,4,16,16,1
2012,4,16,17,3
2012,4,16,18,1
2012,4,19,18,1
2012,4,20,14,2
2012,4,20,15,1
2012,4,20,16,1
2012,4,21,16,1
2012,4,23,15,2
2012,4,23,17,1
2012,4,24,13,1
2012,4,24,14,1
2012,4,24,18,1
2012,4,26,9,3
2012,4,26,10,3
2012,4,26,15,2
2012,4,26,16,2
2012,4,26,17,2
2012,4,26,19,3
2012,4,26,20,2
2012,5,4,22,1
2012,5,7,21,1
2012,5,8,18,1
2012,5,8,20,1
2012,5,9,14,1
2012,5,9,17,2
2012,5,9,20,2
2012,5,9,23,1
2012,5,11,12,2
2012,5,11,15,1
2012,5,12,20,1
2012,5,12,21,1
2012,5,12,22,3
2012,5,13,19,3
2012,5,13,21,2
2012,5,13,22,1
2012,5,14,15,2
2012,5,14,17,1
2012,5,15,17,5
2012,5,15,18,1
2012,5,15,19,1
2012,5,15,22,1
2012,5,16,15,1
2012,5,16,17,3
2012,5,16,19,2
2012,5,16,21,4
2012,5,17,20,2
2012,5,18,19,3
2012,5,18,20,1
2012,5,18,22,2
2012,5,18,23,1
2012,5,19,14,2
2012,5,19,15,1
2012,5,19,18,2
2012,5,21,20,2
2012,5,21,21,1
2012,5,22,9,2
2012,5,22,12,1
2012,5,22,19,1
2012,5,22,20,1
2012,5,24,9,1
2012,5,24,12,1
2012,5,26,16,1
2012,5,26,17,2
2012,5,27,12,1
2012,5,27,16,1
2012,5,27,17,1
2012,5,27,18,1
2012,5,27,21,1
2012,5,28,8,2
2012,5,28,11,1
2012,5,29,21,1
2012,6,4,21,2
2012,6,5,19,1
2012,6,8,3,1
2012,6,8,5,1
2012,6,9,1,1
2012,6,18,18,2
2012,6,19,18,2
2012,6,27,10,1
2012,6,27,21,1
2012,7,1,10,1
2012,7,3,20,1
2012,7,4,14,1
2012,7,6,11,1
2012,7,7,19,1
2012,7,11,21,1
2012,7,11,23,1
2012,7,12,4,1
2012,7,12,17,1
2012,7,13,18,1
2012,7,14,20,1
2012,7,15,21,2
2012,7,16,8,2
2012,7,16,9,1
2012,7,16,10,3
2012,7,16,11,2
2012,7,16,22,1
2012,7,16,23,1
2012,7,18,21,1
2012,7,29,20,3
2012,8,11,20,2
2012,8,13,22,2
2012,8,14,1,1
2012,8,14,22,1
2012,8,17,23,1
2012,8,18,1,1
2012,8,18,7,1
2012,8,18,20,1
2012,8,19,0,1
2012,8,19,20,1
2012,8,19,23,1
2012,9,15,22,1
2012,9,15,23,1
2012,10,12,21,1
2012,10,17,17,1
2012,10,17,20,2
2012,10,23,8,2
2012,10,23,9,2
2012,10,23,18,1
2012,10,23,19,5
2012,10,25,8,2
2012,10,25,9,1
2012,10,25,10,1
2012,10,25,22,2
2012,10,25,23,3
2012,10,26,9,2
2012,10,26,10,1
2012,10,26,21,1
2012,10,26,22,2
2012,10,27,8,2
2012,10,27,9,2
2012,10,27,17,1
2012,10,27,20,3
2012,10,27,22,1
2012,10,28,8,1
2012,10,28,20,1
2012,10,28,21,1
2012,10,28,22,2
2012,10,30,20,1
2012,10,31,22,1
2012,11,2,1,1
2012,11,9,17,1
2012,11,12,17,2
2012,11,13,0,1
2012,11,13,4,1
2012,11,16,15,1
2012,11,17,19,1
2012,11,17,22,1
2012,11,19,23,1
2012,11,20,19,1
2012,11,21,23,1
2012,11,23,14,1
2012,12,3,21,1
2012,12,7,17,1
2012,12,10,14,2
2012,12,10,15,1
2012,12,10,22,1
2012,12,17,6,1
2012,12,22,15,1
2012,12,27,17,1
2012,12,27,18,2
2012,12,30,15,2
2012,12,30,16,3
2012,12,30,18,1
2012,12,30,20,1
2012,12,30,21,2
2013,1,2,20,1
2013,1,4,16,2
2013,1,4,17,1
2013,1,4,19,1
2013,1,8,14,1
2013,1,9,13,1
2013,1,9,14,1
2013,1,9,16,1
2013,1,9,17,1
2013,1,11,11,1
2013,1,12,12,1
2013,1,12,13,3
2013,1,12,14,3
2013,1,12,23,1
2013,1,17,8,1
2013,1,21,18,2
2013,1,22,12,1
2013,1,22,18,1
2013,1,27,0,1
2013,1,27,15,1
2013,1,30,16,1
2013,1,31,17,1
2013,2,1,20,2
2013,2,7,9,1
2013,2,19,16,1
2013,3,4,19,1
2013,3,4,21,1
2013,3,13,18,1
2013,3,16,14,1
2013,3,27,11,1
2013,3,27,14,1
2013,4,2,15,1
2013,4,2,19,3
2013,4,9,16,1
2013,4,11,7,1
2013,4,17,9,1
2013,5,3,19,1
