year,month,day,hour,count
2012,4,4,14,1
2012,4,11,15,1
2012,4,12,11,1
2012,4,19,11,1
2012,4,21,17,1
2012,4,21,18,1
2012,4,23,13,2
2012,4,26,13,1
2012,5,4,13,1
2012,5,9,13,1
2012,5,14,18,1
2012,5,19,17,1
2012,5,19,21,1
2012,5,20,0,1
2012,5,21,18,1
2012,5,24,13,1
2012,5,28,12,1
2012,5,29,13,1
2012,5,30,15,1
2012,6,4,12,1
2012,6,7,11,1
2012,6,9,16,1
2012,6,9,19,1
2012,6,14,14,1
2012,6,14,16,1
2012,6,18,14,1
2012,6,21,12,1
2012,6,27,15,1
2012,7,8,11,1
2012,7,8,14,1
2012,7,8,19,1
2012,7,14,15,1
2012,7,14,18,1
2012,7,14,20,1
2012,7,16,8,1
2012,7,16,11,1
2012,7,17,9,1
2012,7,18,8,1
2012,7,19,8,1
2012,7,30,19,1
2012,8,10,12,1
2012,8,11,14,1
2012,8,11,15,1
2012,8,13,14,1
2012,8,14,18,1
2012,8,18,15,1
2012,8,18,19,1
2012,9,13,18,2
2012,9,13,20,1
2012,9,15,14,1
2012,9,15,19,1
2012,10,13,13,1
2012,10,13,15,1
2012,10,22,18,1
2012,10,22,19,1
2012,10,23,16,1
2012,10,25,15,1
2012,10,29,13,1
2012,11,1,14,1
2012,11,2,12,1
2012,11,6,11,1
2012,11,6,17,1
2012,11,6,18,2
2012,11,6,19,1
2012,11,18,18,1
2012,11,23,23,1
2012,12,3,15,1
2012,12,4,15,1
2012,12,19,16,1
2012,12,28,16,1
2013,1,14,15,1
2013,1,26,14,1
2013,1,27,15,1
2013,1,27,22,1
2013,1,28,18,1
2013,1,30,19,1
2013,2,2,19,1
2013,2,4,19,1
2013,2,5,15,1
2013,2,5,21,1
2013,2,16,15,1
2013,2,19,14,1
2013,2,19,15,1
2013,2,25,15,1
2013,2,26,15,1
2013,2,28,18,1
2013,3,11,18,1
2013,3,22,13,1
2013,3,24,16,1
2013,3,30,18,1
2013,4,17,17,1
2013,4,19,19,1
2013,4,19,23,1
2013,5,13,12,1
2013,5,16,13,1
2013,5,24,16,1
2013,5,24,17,1
2013,5,31,16,1
2013,6,1,19,1
2013,7,13,18,1
2013,7,13,21,1
2013,7,20,18,1
2013,8,10,16,1
2013,8,10,17,1
2013,8,10,19,1
2013,9,14,19,1
