year,month,day,hour,count
2012,6,17,13,1
2012,6,17,16,1
2012,6,21,17,1
2012,6,21,18,1
2012,7,7,20,1
2012,7,15,17,1
2012,10,13,16,1
2012,10,27,18,2
2012,12,1,21,2
2012,12,21,19,1
2013,1,5,7,1
2013,1,6,14,1
2013,1,6,15,1
2013,1,6,22,1
2013,1,7,15,1
2013,1,8,14,1
2013,1,8,15,1
2013,1,11,16,2
2013,1,11,19,4
2013,1,12,18,2
2013,1,13,14,1
2013,1,13,15,2
2013,1,16,18,1
2013,1,25,22,2
2013,1,26,20,1
2013,1,26,21,1
2013,1,28,18,1
2013,1,28,19,2
2013,2,3,16,1
2013,2,8,17,1
2013,2,11,12,1
2013,2,12,18,1
2013,2,16,18,2
2013,2,26,17,1
2013,3,18,12,1
2013,3,18,14,1
2013,3,20,16,1
2013,3,21,18,2
2013,3,22,17,1
2013,3,22,19,1
2013,3,29,17,1
2013,3,30,16,1
2013,4,26,18,1
2013,4,29,16,2
2013,5,16,18,1
2013,5,16,19,1
2013,5,23,18,2
2013,7,26,18,1
2013,8,24,17,1
