year,month,day,hour,count
2012,4,9,21,1
2012,4,11,17,1
2012,4,12,19,1
2012,5,9,13,1
2012,6,11,20,1
2012,6,12,21,1
2012,6,12,22,1
2012,6,13,13,1
2012,6,19,18,1
2012,7,4,18,1
2012,7,16,17,1
2012,7,22,7,1
2012,8,5,19,1
2012,8,18,18,1
2012,11,21,17,1
2012,12,8,13,1
2012,12,10,17,1
2012,12,11,23,1
2012,12,13,22,1
2012,12,19,15,1
2012,12,30,14,1
2013,1,9,19,1
2013,2,3,9,1
2013,2,22,15,1
2013,2,24,22,1
2013,2,26,15,1
2013,2,26,17,1
2013,3,5,20,1
2013,3,7,19,1
2013,3,8,12,1
2013,3,8,18,1
2013,3,10,11,1
2013,3,12,12,1
2013,3,12,13,1
2013,3,13,18,1
2013,3,19,19,1
2013,3,21,15,1
2013,3,21,20,1
2013,3,24,17,1
2013,3,28,16,1
2013,3,29,15,1
2013,3,29,16,1
2013,3,29,23,1
2013,3,30,16,1
2013,3,30,18,1
2013,3,31,15,1
2013,4,2,16,1
2013,4,2,19,1
2013,4,3,15,1
2013,4,4,18,1
2013,4,5,13,1
2013,4,6,10,1
2013,4,6,11,1
2013,4,7,17,1
2013,4,8,15,1
2013,4,10,14,1
2013,4,10,17,1
2013,4,11,13,1
2013,4,11,14,1
2013,4,11,18,1
2013,4,12,16,2
2013,4,12,17,1
2013,4,15,18,1
2013,4,16,18,1
2013,4,17,15,1
2013,4,17,16,1
2013,4,29,19,1
2013,4,30,19,1
2013,5,3,15,1
2013,5,3,17,1
2013,5,6,13,1
2013,5,8,14,1
2013,5,9,18,1
2013,5,10,18,1
2013,5,10,20,1
2013,5,13,15,1
2013,5,13,16,2
2013,5,13,18,1
2013,5,14,16,1
2013,5,15,20,1
2013,5,17,15,1
2013,5,17,17,1
2013,5,18,9,1
2013,5,19,8,1
2013,5,19,15,1
2013,5,19,16,1
2013,5,21,18,1
2013,5,22,12,1
2013,5,23,15,1
2013,5,23,16,1
2013,5,24,15,1
2013,5,28,15,1
2013,5,29,19,1
2013,6,3,18,1
2013,6,4,20,1
2013,6,5,17,1
2013,7,2,18,1
2013,7,10,19,1
2013,8,29,14,1
