year,month,day,hour,count
2012,4,8,4,1
2012,4,8,23,1
2012,4,10,1,1
2012,4,10,23,1
2012,4,11,21,1
2012,4,12,21,1
2012,4,15,0,1
2012,4,17,0,1
2012,4,17,1,2
2012,4,18,4,1
2012,4,19,21,1
2012,4,21,0,1
2012,4,21,3,1
2012,4,22,1,1
2012,4,24,1,2
2012,4,25,23,1
2012,4,28,18,1
2012,4,28,20,1
2012,4,29,22,2
2012,4,29,23,2
2012,5,3,19,1
2012,5,3,20,1
2012,5,4,12,2
2012,5,4,13,1
2012,5,4,14,1
2012,5,4,16,1
2012,5,4,19,1
2012,5,4,21,1
2012,5,7,16,1
2012,5,8,21,1
2012,5,13,21,1
2012,5,13,23,1
2012,5,17,0,1
2012,5,18,22,1
2012,5,22,1,1
2012,5,24,5,1
2012,5,25,21,1
2012,5,26,5,1
2012,5,27,19,1
2012,5,27,21,1
2012,5,27,22,1
2012,5,27,23,1
2012,5,29,22,1
2012,5,30,3,1
2012,6,1,5,1
2012,6,3,19,1
2012,6,3,20,1
2012,6,3,21,1
2012,6,4,20,1
2012,6,4,21,1
2012,6,7,0,1
2012,6,10,2,1
2012,6,10,23,1
2012,6,11,21,1
2012,6,12,1,2
2012,6,12,22,1
2012,6,19,3,1
2012,6,21,22,1
2012,6,27,1,1
2012,6,28,0,1
2012,7,3,1,1
2012,7,6,21,1
2012,7,6,23,1
2012,7,11,21,1
2012,7,18,22,1
2012,7,30,0,1
2012,8,5,20,1
2012,8,5,21,1
2012,8,5,23,1
2012,8,6,1,1
2012,8,10,1,1
2012,8,13,13,2
2012,8,14,22,1
2012,8,19,1,1
2012,8,20,0,1
2012,9,10,5,1
2012,10,9,0,1
2012,10,13,1,1
2012,10,17,1,1
2012,10,24,0,1
2012,10,28,23,1
2012,12,30,1,1
2013,1,2,23,1
2013,1,9,23,1
2013,1,11,22,1
2013,1,17,21,1
2013,1,18,22,1
2013,1,27,5,1
2013,1,29,21,1
2013,1,30,22,1
2013,2,2,2,1
2013,2,4,0,1
2013,2,4,22,1
2013,2,5,4,1
2013,2,12,0,1
2013,2,20,2,1
2013,2,26,1,1
2013,3,6,2,1
2013,3,7,4,1
2013,3,12,1,1
2013,3,17,21,1
2013,4,4,4,1
2013,4,9,1,1
2013,4,18,1,1
2013,4,21,5,1
2013,4,22,21,1
2013,5,4,0,1
2013,5,4,2,1
2013,5,4,4,1
2013,5,10,4,1
2013,5,12,2,1
2013,5,14,3,1
2013,5,19,0,1
2013,5,24,0,1
2013,8,15,3,1
2013,8,31,10,1
