year,month,day,hour,count
2012,4,4,12,2
2012,4,4,17,1
2012,4,4,18,5
2012,4,8,12,3
2012,4,8,13,1
2012,4,9,19,1
2012,4,10,10,1
2012,4,11,13,4
2012,4,12,18,4
2012,4,12,19,4
2012,4,12,20,3
2012,4,13,1,1
2012,4,13,9,1
2012,4,13,12,1
2012,4,13,18,4
2012,4,14,12,1
2012,4,14,13,2
2012,4,14,14,1
2012,4,14,19,1
2012,4,16,17,1
2012,4,16,18,4
2012,4,17,17,1
2012,4,17,18,2
2012,4,17,19,4
2012,4,18,7,2
2012,4,18,21,1
2012,4,19,12,1
2012,4,19,17,4
2012,4,19,18,3
2012,4,19,19,2
2012,4,20,7,2
2012,4,20,16,5
2012,4,20,18,6
2012,4,20,22,1
2012,4,21,10,2
2012,4,21,12,2
2012,4,21,14,1
2012,4,21,16,1
2012,4,21,18,1
2012,4,22,7,2
2012,4,23,9,1
2012,4,23,10,3
2012,4,23,11,1
2012,4,23,18,5
2012,4,23,19,1
2012,4,24,10,1
2012,4,24,18,2
2012,4,24,19,1
2012,4,24,20,1
2012,4,24,21,1
2012,4,25,7,4
2012,4,25,19,2
2012,4,25,20,1
2012,4,26,7,2
2012,4,26,18,1
2012,4,26,19,1
2012,4,26,20,1
2012,4,27,18,1
2012,4,28,8,1
2012,4,29,15,3
2012,5,2,16,7
2012,5,3,17,3
2012,5,4,7,1
2012,5,4,16,2
2012,5,5,11,1
2012,5,5,13,2
2012,5,5,14,1
2012,5,7,20,4
2012,5,8,6,1
2012,5,9,20,2
2012,5,10,7,1
2012,5,16,9,1
2012,5,28,9,1
2012,6,17,15,3
2012,6,18,18,1
2012,6,19,18,2
2012,6,21,7,1
2012,6,21,18,2
2012,7,3,16,1
2012,7,3,17,3
2012,7,3,21,2
2012,7,4,7,3
2012,7,5,8,1
2012,7,5,13,3
2012,7,5,19,3
2012,7,5,21,1
2012,7,6,18,3
2012,7,6,19,3
2012,7,7,11,2
2012,7,7,14,1
2012,7,7,15,1
2012,7,7,17,1
2012,7,8,13,1
2012,7,9,7,2
2012,7,9,21,2
2012,7,11,21,3
2012,7,12,8,4
2012,7,12,17,3
2012,7,14,9,3
2012,7,17,18,1
2012,7,22,18,2
2012,7,30,18,2
2012,8,9,16,7
2012,8,10,18,1
2012,8,10,20,1
2012,8,11,10,4
2012,8,11,11,3
2012,8,11,12,1
2012,8,12,10,1
2012,9,6,13,1
2012,10,17,17,2
