year,month,day,hour,count
2012,6,1,16,1
2012,6,3,18,1
2012,6,3,21,1
2012,6,5,13,1
2012,6,9,21,1
2012,6,10,18,1
2012,6,13,19,1
2012,6,14,18,1
2012,6,18,20,1
2012,6,18,22,1
2012,7,2,17,1
2012,7,4,6,1
2012,7,5,7,1
2012,7,6,15,1
2012,7,7,16,1
2012,7,7,18,1
2012,7,9,6,1
2012,7,14,18,1
2012,7,15,23,1
2012,7,16,20,1
2012,7,17,11,1
2012,8,12,16,1
2012,8,18,18,1
2012,8,18,19,1
2012,8,19,12,1
2012,9,15,12,1
2012,9,15,13,1
2012,10,12,15,1
2012,10,12,16,1
2012,10,12,17,1
2012,10,12,18,1
2012,10,13,15,1
2012,10,13,16,1
2012,10,13,20,1
2012,10,16,18,1
2012,10,22,15,1
2012,10,22,17,1
2012,10,24,18,1
2012,10,25,16,1
2012,11,13,15,1
2012,11,13,21,1
2012,11,16,17,1
2012,11,17,15,1
2012,11,18,18,1
2012,12,2,18,1
2012,12,7,15,1
2012,12,7,23,1
2012,12,8,20,1
2012,12,19,15,1
2012,12,19,18,1
2013,1,10,20,1
2013,1,14,15,1
2013,1,17,20,1
2013,1,25,18,1
2013,1,28,20,1
2013,2,7,17,1
2013,2,10,23,1
2013,2,16,16,1
2013,3,10,17,1
2013,3,16,7,1
2013,3,30,15,1
2013,4,20,18,1
2013,5,3,16,1
2013,5,12,15,1
2013,5,19,12,1
2013,5,19,15,1
2013,5,21,18,1
