year,month,day,hour,count
2012,4,8,9,1
2012,4,10,8,3
2012,4,10,13,1
2012,4,11,7,1
2012,4,11,8,1
2012,4,11,12,1
2012,4,11,13,1
2012,4,12,11,1
2012,4,12,12,2
2012,4,12,17,2
2012,4,13,17,1
2012,4,14,11,2
2012,4,14,14,1
2012,4,14,18,1
2012,4,14,21,1
2012,4,15,17,1
2012,4,17,17,1
2012,4,18,8,1
2012,4,19,13,2
2012,4,19,14,1
2012,4,19,16,2
2012,4,19,17,1
2012,4,20,17,1
2012,4,20,18,1
2012,4,20,23,1
2012,4,21,20,1
2012,4,21,22,1
2012,4,22,16,2
2012,4,24,8,2
2012,4,24,13,1
2012,4,24,15,3
2012,4,25,8,1
2012,4,26,11,1
2012,4,26,12,3
2012,4,26,15,2
2012,4,26,16,3
2012,4,26,20,1
2012,4,26,21,1
2012,4,28,19,1
2012,4,28,22,1
2012,4,29,17,2
2012,5,3,16,1
2012,5,5,10,2
2012,5,5,21,1
2012,5,5,22,1
2012,5,6,5,1
2012,5,7,13,1
2012,5,7,14,1
2012,5,9,8,3
2012,5,9,11,1
2012,5,9,12,2
2012,5,9,13,1
2012,5,11,17,2
2012,5,12,21,1
2012,5,13,5,1
2012,5,13,7,1
2012,5,13,17,2
2012,5,14,16,1
2012,5,15,7,1
2012,5,15,8,3
2012,5,15,9,1
2012,5,15,12,3
2012,5,16,8,4
2012,5,16,11,1
2012,5,16,12,2
2012,5,16,13,1
2012,5,17,12,3
2012,5,17,15,2
2012,5,19,21,1
2012,5,20,5,1
2012,5,22,8,3
2012,5,24,12,1
2012,5,24,13,2
2012,5,24,16,1
2012,5,25,17,2
2012,5,27,17,2
2012,5,29,9,3
2012,5,29,10,1
2012,5,29,17,1
2012,5,30,9,2
2012,5,30,12,1
2012,6,7,8,1
2012,6,7,9,1
2012,6,9,21,1
2012,6,9,22,1
2012,6,10,6,1
2012,6,14,17,2
2012,6,17,9,2
2012,6,17,18,1
2012,6,19,17,2
2012,6,21,17,2
2012,7,6,17,2
2012,7,7,22,1
2012,7,9,9,1
2012,7,9,10,1
2012,7,13,17,2
2012,7,14,17,2
2012,11,19,23,1
2012,11,21,21,1
