year,month,day,hour,count
2012,4,18,9,1
2012,4,20,13,1
2012,4,21,9,1
2012,4,21,11,1
2012,4,23,15,1
2012,4,26,19,1
2012,4,28,18,1
2012,4,29,15,1
2012,4,29,23,1
2012,5,4,13,2
2012,5,4,19,2
2012,5,4,21,1
2012,5,5,13,1
2012,5,5,14,1
2012,5,5,16,1
2012,5,5,19,1
2012,5,5,22,1
2012,5,7,18,1
2012,5,11,8,1
2012,5,12,16,1
2012,5,12,18,1
2012,5,12,21,1
2012,5,13,15,1
2012,5,13,17,1
2012,5,13,20,1
2012,5,14,12,1
2012,5,19,16,1
2012,5,19,17,1
2012,5,22,21,1
2012,5,24,12,1
2012,5,26,12,1
2012,5,28,12,1
2012,5,30,12,1
2012,6,5,19,1
2012,6,6,20,1
2012,6,7,13,1
2012,6,8,20,1
2012,6,9,17,1
2012,6,10,17,1
2012,6,11,8,1
2012,7,8,19,1
2012,7,11,20,1
2012,7,13,12,1
2012,7,13,21,1
2012,7,15,16,1
2012,7,17,19,1
2012,7,24,19,1
2012,8,6,20,1
2012,8,9,17,1
2012,8,9,20,1
2012,8,9,21,1
2012,8,10,22,1
2012,8,13,12,1
2012,8,20,12,1
2012,10,13,13,1
2012,10,19,21,1
2012,10,25,12,1
2012,10,26,10,1
2012,10,26,11,1
2012,10,26,12,1
2012,10,26,15,1
2012,11,1,13,1
2012,11,7,19,1
2012,11,12,19,1
2012,11,16,19,1
2012,11,21,12,1
2012,11,25,17,1
2012,12,1,18,1
2012,12,2,19,1
2012,12,6,18,1
2012,12,8,13,1
2012,12,13,19,1
2012,12,14,19,1
2012,12,21,19,1
2012,12,27,17,1
2013,1,5,10,1
2013,1,6,10,1
2013,1,9,18,1
2013,1,9,19,1
2013,1,13,23,1
2013,1,16,20,1
2013,1,25,18,1
2013,1,26,17,1
2013,2,4,19,1
2013,2,21,19,1
2013,2,28,19,1
2013,3,29,8,1
2013,4,25,19,1
2013,4,28,10,1
2013,5,9,19,1
2013,6,7,13,1
2013,8,3,18,1
