year,month,day,hour,count
2012,5,12,11,1
2012,5,12,19,1
2012,5,13,19,1
2012,5,14,20,2
2012,5,15,17,1
2012,5,22,21,1
2012,5,26,11,1
2012,6,2,2,1
2012,6,6,17,1
2012,6,7,21,1
2012,7,6,12,1
2012,7,8,20,1
2012,8,11,18,1
2012,10,27,10,1
2012,11,7,14,1
2012,11,17,15,1
2012,11,18,4,1
2012,11,21,10,1
2012,11,22,8,1
2012,11,23,16,1
2012,11,24,19,1
2012,11,25,15,1
2012,11,26,8,1
2012,12,4,9,1
2012,12,7,10,1
2012,12,8,21,1
2012,12,9,10,1
2012,12,10,14,1
2012,12,11,11,1
2012,12,11,13,2
2012,12,12,10,1
2012,12,13,10,1
2012,12,17,8,1
2012,12,18,11,1
2012,12,19,19,1
2012,12,20,10,1
2012,12,21,22,1
2012,12,22,21,1
2012,12,23,21,1
2012,12,28,17,1
2013,1,2,23,1
2013,1,10,10,1
2013,1,15,11,1
2013,1,18,16,1
2013,1,18,18,1
2013,1,22,10,1
2013,1,28,20,1
2013,1,28,21,1
2013,1,30,10,1
2013,2,1,16,1
2013,2,7,12,1
2013,2,13,12,1
2013,4,6,20,1
2013,4,12,20,1
2013,4,20,20,1
2013,4,21,15,1
2013,4,21,17,1
2013,4,22,19,1
2013,4,30,20,1
2013,5,1,13,1
2013,5,1,14,1
2013,5,24,16,1
2013,5,24,17,1
2013,5,24,18,1
2013,6,11,23,2
2013,7,5,23,1
2013,7,23,9,1
2013,8,8,20,1
2013,8,17,20,1
2013,8,17,21,1
2013,9,9,6,1
