year,month,day,hour,count
2012,4,4,22,1
2012,4,10,13,1
2012,4,11,13,2
2012,4,11,14,1
2012,4,11,15,1
2012,4,11,18,1
2012,4,11,21,1
2012,4,11,23,1
2012,4,13,10,1
2012,4,13,12,1
2012,4,18,22,1
2012,4,18,23,1
2012,4,19,0,2
2012,4,19,1,1
2012,4,20,20,1
2012,4,21,11,1
2012,4,21,19,1
2012,4,21,21,1
2012,4,22,14,1
2012,4,22,19,1
2012,4,23,12,2
2012,4,23,16,1
2012,4,23,17,1
2012,4,24,19,1
2012,4,26,10,1
2012,4,27,20,1
2012,4,28,16,1
2012,5,2,12,1
2012,5,5,13,1
2012,5,8,20,1
2012,5,9,11,2
2012,5,11,8,1
2012,5,11,18,1
2012,5,11,20,1
2012,5,13,13,1
2012,5,15,13,1
2012,5,16,11,1
2012,5,16,12,1
2012,5,16,13,1
2012,5,16,16,1
2012,5,16,20,1
2012,5,19,0,1
2012,5,19,20,2
2012,5,19,22,1
2012,5,21,19,1
2012,5,21,21,1
2012,5,25,18,1
2012,5,29,13,1
2012,5,30,16,1
2012,6,1,17,1
2012,6,5,11,2
2012,6,7,17,1
2012,6,7,19,1
2012,6,9,18,1
2012,6,9,23,1
2012,6,10,17,1
2012,6,10,18,1
2012,6,10,23,1
2012,6,14,17,1
2012,6,14,19,1
2012,6,17,17,2
2012,6,18,13,1
2012,6,21,15,2
2012,6,21,18,2
2012,7,2,19,1
2012,7,4,18,1
2012,7,9,13,1
2012,7,15,20,1
2012,7,16,13,2
2012,7,20,21,1
2012,7,29,10,1
2012,7,29,18,2
2012,8,5,20,1
2012,8,6,18,1
2012,8,12,0,1
2012,8,13,12,1
2012,8,14,12,1
2012,8,18,13,1
2012,8,18,19,1
2012,9,14,20,1
2012,9,15,20,1
2012,10,12,17,2
2012,10,13,12,1
2012,10,19,22,1
2012,10,25,11,1
2012,10,25,14,1
2012,10,27,22,1
2012,10,28,18,1
2012,11,8,19,1
2012,11,11,19,1
2012,11,13,19,1
2012,11,25,12,1
2012,12,8,20,1
2012,12,31,11,1
2013,1,3,12,1
2013,1,7,20,1
2013,1,11,19,1
2013,1,12,19,2
2013,1,13,19,1
2013,1,14,20,2
2013,1,17,12,1
2013,1,30,14,1
2013,2,28,19,1
2013,3,4,18,1
2013,3,5,18,1
2013,3,10,16,1
2013,3,22,22,1
2013,4,3,23,1
2013,4,7,12,1
2013,6,6,19,1
2013,6,24,19,1
2013,6,27,19,1
2013,7,20,17,1
2013,8,3,16,1
2013,8,15,18,1
2013,8,15,19,1
2013,8,21,20,1
2013,8,31,20,1
