year,month,day,hour,count
2012,4,6,22,1
2012,4,8,19,1
2012,4,8,20,1
2012,4,9,22,1
2012,4,13,22,1
2012,4,13,23,1
2012,4,15,11,1
2012,4,22,18,1
2012,5,18,21,1
2012,6,4,21,2
2012,6,15,20,1
2012,7,1,8,2
2012,7,7,16,1
2012,7,7,17,1
2012,7,7,20,1
2012,7,8,19,1
2012,7,9,21,1
2012,7,11,18,1
2012,7,11,21,1
2012,7,13,19,2
2012,7,14,17,1
2012,7,14,21,1
2012,7,15,17,1
2012,7,22,18,1
2012,7,28,20,1
2012,7,29,19,1
2012,8,9,21,1
2012,8,11,22,1
2012,8,12,16,1
2012,8,12,17,1
2012,8,19,19,1
2012,8,19,23,1
2012,9,13,20,1
2012,10,13,9,1
2012,10,13,15,1
2012,10,13,19,1
2012,10,16,21,1
2012,10,28,2,1
2012,10,28,17,1
2012,11,5,21,1
2012,11,5,22,1
2012,11,8,18,1
2012,11,9,17,1
2012,12,8,18,1
2012,12,8,23,1
2012,12,29,19,1
2012,12,29,20,1
2013,1,1,0,1
2013,1,12,20,1
2013,1,18,20,1
2013,1,26,23,1
2013,1,27,17,1
2013,2,3,17,1
2013,2,12,16,1
2013,2,19,20,1
2013,2,21,18,1
2013,3,10,16,1
2013,3,16,18,1
2013,3,17,20,1
2013,3,21,23,1
2013,3,29,20,1
2013,3,31,13,2
2013,3,31,16,1
2013,4,6,0,1
2013,4,26,23,1
2013,5,1,20,1
2013,5,11,20,1
2013,5,12,17,1
2013,5,12,20,1
2013,5,17,20,1
2013,5,19,20,1
2013,6,14,22,1
2013,7,13,19,1
2013,8,1,18,1
2013,8,6,19,1
2013,8,8,18,1
2013,8,8,21,1
2013,8,9,18,1
