year,month,day,hour,count
2012,10,23,15,1
2012,10,24,16,1
2012,10,24,21,1
2012,10,25,16,1
2012,11,11,18,2
2012,11,13,18,1
2012,11,17,10,1
2012,11,17,11,1
2012,12,6,13,1
2012,12,10,7,1
2012,12,11,17,1
2012,12,17,7,1
2012,12,17,12,1
2012,12,18,7,1
2012,12,18,13,1
2012,12,18,17,1
2012,12,19,12,1
2012,12,20,7,1
2012,12,28,17,1
2012,12,31,13,1
2013,1,25,7,1
2013,1,25,20,1
2013,1,27,15,1
2013,1,27,19,1
2013,1,29,18,1
2013,2,16,18,1
2013,3,15,7,1
2013,4,2,7,1
2013,4,13,10,1
2013,4,15,18,1
2013,4,16,7,1
2013,4,28,18,1
2013,5,9,18,1
2013,5,10,19,1
2013,5,11,11,1
2013,5,17,7,1
2013,5,19,18,1
2013,5,23,19,1
2013,7,25,19,1
2013,8,1,18,1
2013,8,12,18,1
