user_id,cluster
73,0
848,0
377,0
143,0
322,0
16,0
248,0
221,0
2391,0
4029,0
4239,0
1304,0
2400,0
4402,0
3785,0
126,0
2126,0
296,0
467,0
2862,0
5287,0
412,0
2371,0
30892,0
9446,0
22080,0
2736,8
24939,0
13358,9
310,0
37378,0
16073,0
3842,0
800,7
34497,0
29055,0
6342,0
984,4
1256,0
23519,0
11135,0
7532,0
23237,0
4400,0
9111,0
20504,0
30288,0
14144,0
23222,0
1470,0
4041,0
2746,0
1997,3
4678,0
10071,0
39863,0
4860,0
957,0
5948,0
53428,0
19386,0
10194,0
24864,0
16550,0
3855,0
20159,0
11431,0
2317,0
23686,0
28039,0
58552,0
30666,0
1054,0
49777,0
38520,5
31380,9
13904,6
8173,0
20682,0
24144,2
11063,0
4047,0
4865,0
9234,0
44677,0
16524,0
5354,0
2978,0
8568,0
13554,0
36819,0
4978,0
11195,0
13591,0
20633,0
63554,0
33690,0
2770,0
912,0
18045,0
25812,9
16460,9
56351,9
40774,9
18823,9
2768,9
45086,9
48148,9
31672,9
56776,9
77124,9
41640,9
1035,9
67789,9
31561,9
67265,9
12830,9
47349,9
12304,9
16273,9
8273,9
84093,9
26826,9
11922,9
29651,9
8796,9
24999,9
437,9
12443,9
15681,9
108848,9
15783,9
2252,9
1164,9
50623,9
9318,9
24045,9
3797,9
7050,9
6305,9
7541,9
60596,9
31623,9
55371,9
7179,9
16809,9
19071,9
4215,9
8029,9
41798,9
94860,9
29903,9
59403,9
37170,9
52438,9
11546,9
12482,9
22458,9
30328,9
42943,9
29031,9
38133,9
15098,9
51792,9
34282,9
37184,9
63847,9
122186,9
28120,9
14106,9
23679,9
19503,9
41716,9
46639,9
69290,9
55151,9
48933,9
25478,9
4989,9
16581,9
171186,9
64513,9
4667,9
22156,9
42025,9
44010,9
17641,9
13869,9
55363,9
26471,9
77211,9
3349,9
22906,9
46019,9
50817,9
31086,9
47967,9
86171,9
15259,9
14355,9
28443,9
7659,9
80609,9
24008,9
44805,9
75866,9
10032,9
39191,9
78157,9
8849,9
44557,9
60853,9
106370,9
122631,9
19626,9
16892,9
48815,9
105636,9
47153,9
19044,9
2877,9
33557,9
60087,9
165989,9
41936,9
98846,9
14388,9
41534,9
58006,9
64258,9
117088,9
81858,9
31452,9
50740,9
45032,9
43391,9
1865,9
53035,9
51305,9
75687,9
48739,9
37970,9
70277,9
22634,9
49530,9
25462,9
74407,9
99087,9
74138,9
75575,9
63023,9
157991,9
109825,9
4876,9
63113,9
72791,9
10748,9
75820,9
46509,9
25181,9
74568,9
52170,9
121116,9
77805,9
102439,9
28416,9
63360,9
69904,9
121213,9
37715,9
78571,9
91183,9
87944,9
1410,9
35789,9
54926,9
20385,9
13322,9
113460,9
27201,9
64150,9
180802,9
76462,9
46185,9
78426,9
86707,9
100835,9
54295,9
125208,9
23888,9
118368,9
26131,9
36060,9
354,9
11915,9
16510,9
57025,9
68331,9
67708,9
39182,9
91194,9
27236,9
51236,9
93919,9
114154,9
107741,9
179347,9
4441,9
80219,9
62004,9
24592,9
79003,9
204008,9
91238,9
8139,9
4687,9
95058,9
41692,9
70870,9
28084,9
